"No","Ch1","Ch2","Ch3","Ch4","Choice"
12222,0.0105,0.005,0.9805,0.004,3
12223,0.0055,0.002,0.9875,0.005,3
12224,0.982,0.007,0.007,0.004,1
12225,0.9825,0.007,0.0075,0.003,1
12226,0.975,0.0085,0.009,0.0075,1
12227,0.0045,0.0025,0.9885,0.0045,3
12228,0.005,0.9865,0.0055,0.003,2
12229,0.016,0.0165,0.9595,0.008,3
12230,0.014,0.955,0.022,0.009,2
12231,0.0035,0.9915,0.003,0.002,2
12232,0.0055,0.987,0.0045,0.003,2
12233,0.0035,0.983,0.0085,0.005,2
12234,0.977,0.009,0.006,0.008,1
12235,0.0055,0.987,0.0035,0.004,2
12236,0.976,0.009,0.0075,0.0075,1
12237,0.0025,0.0035,0.9895,0.0045,3
12238,0.0045,0.99,0.0035,0.002,2
12239,0.002,0.9905,0.006,0.0015,2
12240,0.003,0.003,0.0015,0.9925,4
12241,0.0065,0.9825,0.0045,0.0065,2
12242,0.001,0.0025,0.0035,0.993,4
12243,0.0045,0.0045,0.9885,0.0025,3
12244,0.0015,0.001,0.001,0.9965,4
12245,5e-04,5e-04,0,0.999,4
12246,0.0035,0.986,0.005,0.0055,2
12247,0.0035,0.0025,0.002,0.992,4
12248,0.0025,0.991,0.003,0.0035,2
12249,0.0015,0.992,0.0025,0.004,2
12250,0.0015,0.002,0,0.9965,4
12251,0.989,0.003,0.0045,0.0035,1
12252,0.0015,0.002,0.9925,0.004,3
12253,0.0025,0.003,0.0025,0.992,4
12254,0.0035,0,0.992,0.0045,3
12255,0.0035,0.0015,0.0015,0.9935,4
12256,0.0065,0.982,0.0075,0.004,2
12257,0.0055,0.971,0.0125,0.011,2
12258,0.0095,0.9765,0.006,0.008,2
12259,0.986,0.0045,0.0045,0.005,1
12260,0.0085,0.0055,0.9805,0.0055,3
12261,0.0045,0.0025,0.0065,0.9865,4
12262,0.0105,0.9805,0.0045,0.0045,2
12263,0.007,0.0025,0.9865,0.004,3
12264,0.0025,0.004,0.0025,0.991,4
12265,0.002,0.9855,0.0065,0.006,2
12266,0.0045,0.0035,0.0025,0.9895,4
12267,0.9855,0.0025,0.006,0.006,1
12268,0.988,0.003,0.0045,0.0045,1
12269,0.0035,0.0015,0.0025,0.9925,4
12270,0.0025,0.9955,0.001,0.001,2
12271,0.9435,0.0225,0.0115,0.0225,1
12272,0.0045,0.989,0.0045,0.002,2
12273,0.983,0.0045,0.0035,0.009,1
12274,0.0015,0.9925,0.0025,0.0035,2
12275,0.0055,0.007,0.0015,0.986,4
12276,0.002,0.002,0.005,0.991,4
12277,0.007,0.9765,0.0065,0.01,2
12278,0.0045,0.004,0.985,0.0065,3
12279,0.982,0.004,0.008,0.006,1
12280,0.9615,0.0115,0.012,0.015,1
12281,0.007,0.005,0.9805,0.0075,3
12282,0.0125,0.009,0.021,0.9575,4
12283,0.008,0.012,0.003,0.977,4
12284,0.0015,0.0015,0.0025,0.9945,4
12285,0.0045,0.0015,0.0015,0.9925,4
12286,0.002,0.003,0.0055,0.9895,4
12287,0.003,0.0015,0.0045,0.991,4
12288,0.003,0.003,0.988,0.006,3
12289,0.0035,0.0035,0.0035,0.9895,4
12290,0.004,0.005,0.002,0.989,4
12291,0.0065,0.003,0.9835,0.007,3
12292,0.0015,0.002,0.0065,0.99,4
12293,0.0015,0.0015,0.0025,0.9945,4
12294,0.9795,0.005,0.0075,0.008,1
12295,0.0045,0.004,0.0025,0.989,4
12296,0.0055,0.0045,0.0075,0.9825,4
12297,0.0085,0.0085,0.98,0.003,3
12298,0.018,0.013,0.957,0.012,3
12299,0.0085,0.9795,0.0055,0.0065,2
12300,0.0025,0.0045,0.004,0.989,4
12301,0.0035,0.9885,0.005,0.003,2
12302,0.974,0.007,0.01,0.009,1
12303,0.0055,0.0075,0.9835,0.0035,3
12304,0.9175,0.0285,0.033,0.021,1
12305,0.951,0.015,0.0185,0.0155,1
12306,0.989,0.0045,0.003,0.0035,1
12307,0.008,0.0075,0.981,0.0035,3
12308,0.006,0.988,0.001,0.005,2
12309,0.989,0.0035,0.006,0.0015,1
12310,0.9825,0.004,0.008,0.0055,1
12311,0.003,0.0025,0.01,0.9845,4
12312,0.004,0.0045,0.0035,0.988,4
12313,0.0035,0.9885,0.004,0.004,2
12314,0.0025,0.0025,0.9925,0.0025,3
12315,0.986,0.005,0.0055,0.0035,1
12316,0.9775,0.0075,0.0065,0.0085,1
12317,0.0015,0.0025,0.995,0.001,3
12318,0.005,0.002,0.9885,0.0045,3
12319,0.991,0.0025,0.003,0.0035,1
12320,0.987,0.0035,0.005,0.0045,1
12321,0.0015,0.99,0.003,0.0055,2
12322,0.0015,0.996,0.001,0.0015,2
12323,0.001,0.9955,0.0025,0.001,2
12324,0.003,0.0015,0.0015,0.994,4
12325,0.99,0.0025,0.004,0.0035,1
12326,0.003,0.0025,0.003,0.9915,4
12327,0.005,0.986,0.0055,0.0035,2
12328,0.994,0.0015,0.0015,0.003,1
12329,0.003,0.9935,0.002,0.0015,2
12330,0.0075,0.0065,0.0035,0.9825,4
12331,0.993,0.0025,0.003,0.0015,1
12332,0.004,0.9865,0.008,0.0015,2
12333,0.991,0.0025,0.0035,0.003,1
12334,0.9845,0.005,0.007,0.0035,1
12335,0.0035,0.989,0.0035,0.004,2
12336,0.993,0.0025,0.0025,0.002,1
12337,0.991,0.0045,0.003,0.0015,1
12338,0.0025,0.002,0.993,0.0025,3
12339,0.001,0.0015,0.9965,0.001,3
12340,0.0025,0.0035,0.9915,0.0025,3
12341,0.9535,0.0095,0.0175,0.0195,1
12342,0.0045,0.002,0.0075,0.986,4
12343,0.003,0.986,0.006,0.005,2
12344,0.0075,0.984,0.0045,0.004,2
12345,0.007,0.9855,0.004,0.0035,2
12346,0.95,0.013,0.024,0.013,1
12347,0.005,0.001,0.0035,0.9905,4
12348,0.005,0.0035,0.9905,0.001,3
12349,0.9625,0.0185,0.0085,0.0105,1
12350,0.014,0.017,0.951,0.018,3
12351,0.01,0.0105,0.9715,0.008,3
12352,0.014,0.0155,0.0155,0.955,4
12353,0.0075,0.009,0.008,0.9755,4
12354,0.0225,0.0195,0.942,0.016,3
12355,0.01,0.966,0.0105,0.0135,2
12356,0.98,0.006,0.0075,0.0065,1
12357,0.008,0.009,0.005,0.978,4
12358,0.9595,0.012,0.015,0.0135,1
12359,0.007,0.0065,0.981,0.0055,3
12360,0.008,0.002,0.9845,0.0055,3
12361,0.003,0.9925,0.002,0.0025,2
12362,0.9805,0.005,0.0055,0.009,1
12363,0.008,0.009,0.0075,0.9755,4
12364,0.0035,0.992,0.0025,0.002,2
12365,0.0025,0.989,0.0025,0.006,2
12366,0.006,0.007,0.9815,0.0055,3
12367,0.0085,0.006,0.0175,0.968,4
12368,0.9725,0.0095,0.008,0.01,1
12369,0.016,0.015,0.9545,0.0145,3
12370,0.0035,0.0025,0.005,0.989,4
12371,0.004,0.0045,0.9875,0.004,3
12372,0.0045,0.0015,0.0065,0.9875,4
12373,0.0165,0.01,0.963,0.0105,3
12374,0.006,0.0025,0.9865,0.005,3
12375,0.002,0.992,0.0035,0.0025,2
12376,0.0015,0.99,0.0025,0.006,2
12377,0.001,0.992,0.0045,0.0025,2
12378,0.0035,0.0035,0.991,0.002,3
12379,0.0015,0.0065,0.0025,0.9895,4
12380,0.004,0.9895,0.0015,0.005,2
12381,0.004,0.0045,0.9825,0.009,3
12382,0.0065,0.0135,0.972,0.008,3
12383,0.0025,0.003,0.005,0.9895,4
12384,0.0015,0.0025,0.0045,0.9915,4
12385,0.0065,0.008,0.9695,0.016,3
12386,0.988,0.0035,0.003,0.0055,1
12387,5e-04,0.9935,0.002,0.004,2
12388,0.953,0.0105,0.016,0.0205,1
12389,0.0065,0.9835,0.006,0.004,2
12390,0.009,0.005,0.9795,0.0065,3
12391,0.003,0.003,0.989,0.005,3
12392,0.991,0.0015,0.0045,0.003,1
12393,0.003,0.001,0.003,0.993,4
12394,0.0075,0.003,0.9835,0.006,3
12395,0.01,0.971,0.01,0.009,2
12396,0.0055,0.004,0.986,0.0045,3
12397,0.985,0.0055,0.005,0.0045,1
12398,0.978,0.0085,0.0065,0.007,1
12399,0.004,0.9835,0.0065,0.006,2
12400,0.978,0.01,0.0085,0.0035,1
12401,0.0045,0.0015,0.004,0.99,4
12402,0.005,0.0025,0.9875,0.005,3
12403,0.9825,0.006,0.0075,0.004,1
12404,0.979,0.0065,0.0075,0.007,1
12405,0.0045,0.986,0.003,0.0065,2
12406,0.03,0.0255,0.919,0.0255,3
12407,0.9795,0.004,0.0105,0.006,1
12408,0.964,0.0095,0.0185,0.008,1
12409,0.961,0.0125,0.0125,0.014,1
12410,0.0105,0.014,0.0085,0.967,4
12411,0.0025,0.0015,0.0045,0.9915,4
12412,0.005,0.004,0.9875,0.0035,3
12413,0.004,0.005,0.0065,0.9845,4
12414,0.001,0.001,0.0015,0.9965,4
12415,0.991,0.0035,0.0015,0.004,1
12416,0.974,0.008,0.004,0.014,1
12417,0.0025,0.0015,5e-04,0.9955,4
12418,0.0015,0.9925,0.0025,0.0035,2
12419,0.0035,0.004,0.0025,0.99,4
12420,0.0015,0.0015,0.002,0.995,4
12421,0.9565,0.011,0.013,0.0195,1
12422,0.9845,0.006,0.007,0.0025,1
12423,0.0025,0.003,5e-04,0.994,4
12424,0.005,0.9885,0.004,0.0025,2
12425,0.992,0.004,0.002,0.002,1
12426,0.0055,0.005,0.0055,0.984,4
12427,0.0125,0.0085,0.0105,0.9685,4
12428,0.0085,0.008,0.007,0.9765,4
12429,0.988,0.0045,0.004,0.0035,1
12430,0.0025,0.9905,0.002,0.005,2
12431,0.0025,0.005,0.9905,0.002,3
12432,0.011,0.9765,0.005,0.0075,2
12433,0.0025,0.989,0.003,0.0055,2
12434,0.982,0.0025,0.01,0.0055,1
12435,0.003,0.002,0.99,0.005,3
12436,0.994,0.002,0.0015,0.0025,1
12437,0.0055,0.9825,0.0065,0.0055,2
12438,0.0105,0.013,0.9615,0.015,3
12439,0.002,0.005,5e-04,0.9925,4
12440,0.9675,0.0135,0.0075,0.0115,1
12441,0.002,0.989,0.0045,0.0045,2
12442,0.0055,0.9785,0.0095,0.0065,2
12443,0.001,0.002,0.001,0.996,4
12444,0.011,0.006,0.0055,0.9775,4
12445,0.004,0.002,0.005,0.989,4
12446,0.0155,0.0095,0.0165,0.9585,4
12447,0.0025,0.9915,0.0015,0.0045,2
12448,0.01,0.008,0.0095,0.9725,4
12449,0.0035,0.005,0.983,0.0085,3
12450,0.981,0.0065,0.0045,0.008,1
12451,0.001,0.9915,0.0065,0.001,2
12452,0.007,0.005,0.007,0.981,4
12453,0.0045,0.0035,0.007,0.985,4
12454,0.004,0.0055,0.0055,0.985,4
12455,0.004,0.005,0.002,0.989,4
12456,0.004,0.0055,0.0035,0.987,4
12457,0.0085,0.005,0.008,0.9785,4
12458,0.003,0.004,0.005,0.988,4
12459,0,0.0015,0.002,0.9965,4
12460,0.011,0.018,0.9585,0.0125,3
12461,0.0065,0.01,0.002,0.9815,4
12462,0.0245,0.021,0.937,0.0175,3
12463,0.0025,0.0025,0.0055,0.9895,4
12464,0.01,0.9585,0.016,0.0155,2
12465,0.9835,0.0045,0.007,0.005,1
12466,0.974,0.01,0.007,0.009,1
12467,0.004,0.99,0.002,0.004,2
12468,0.9775,0.0085,0.0065,0.0075,1
12469,0.002,0.9925,0.0025,0.003,2
12470,0.938,0.012,0.035,0.015,1
12471,0.005,0.0015,0.991,0.0025,3
12472,0.979,0.0075,0.0085,0.005,1
12473,0.9845,0.006,0.0065,0.003,1
12474,0.9655,0.01,0.0125,0.012,1
12475,0.991,0.002,0.005,0.002,1
12476,0.0045,0.004,0.987,0.0045,3
12477,0.9835,0.0055,0.0055,0.0055,1
12478,0.99,0.004,0.0025,0.0035,1
12479,0.0045,5e-04,0.9925,0.0025,3
12480,0.007,0.976,0.007,0.01,2
12481,0.004,0.008,0.9855,0.0025,3
12482,0.0025,0.0025,0.991,0.004,3
12483,0.982,0.0045,0.008,0.0055,1
12484,0.0025,0.002,5e-04,0.995,4
12485,0.0085,0.0045,0.006,0.981,4
12486,0.003,0.0015,0.0035,0.992,4
12487,0.003,0.002,0.0025,0.9925,4
12488,0,0.0035,0.004,0.9925,4
12489,0.006,0.0055,0.0125,0.976,4
12490,0.005,0.002,0.0045,0.9885,4
12491,0.0025,0.002,0.002,0.9935,4
12492,0.004,0.0045,0.9885,0.003,3
12493,0.001,0.0015,0.003,0.9945,4
12494,0.0065,0.0045,0.0075,0.9815,4
12495,0.01,0.0015,0.005,0.9835,4
12496,0.002,0.001,0.001,0.996,4
12497,0.0015,0.003,0.002,0.9935,4
12498,0.0145,0.008,0.965,0.0125,3
12499,0.0035,0.0015,0.002,0.993,4
12500,0.002,0.0015,5e-04,0.996,4
12501,0.004,0.0035,0.988,0.0045,3
12502,0.0025,0.0025,0.0025,0.9925,4
12503,0.007,0.9845,0.0045,0.004,2
12504,0.002,0.9905,0.003,0.0045,2
12505,0.003,0.9935,0.0015,0.002,2
12506,0.9575,0.016,0.014,0.0125,1
12507,0.984,0.005,0.0045,0.0065,1
12508,0.002,0.0025,0.9915,0.004,3
12509,0.002,0.0015,0.0035,0.993,4
12510,0.008,0.975,0.006,0.011,2
12511,0.008,0.004,0.009,0.979,4
12512,0.986,0.0055,0.0025,0.006,1
12513,0.003,0.989,0.004,0.004,2
12514,0.0015,0.9945,0.0015,0.0025,2
12515,0.983,0.007,0.004,0.006,1
12516,0.0015,0.002,0.0035,0.993,4
12517,0.0065,0.004,0.0055,0.984,4
12518,0.0045,0.0025,0.9905,0.0025,3
12519,0.004,0.0035,0.985,0.0075,3
12520,0.0055,0.0045,0.987,0.003,3
12521,0.0055,0.0015,0.0045,0.9885,4
12522,0.006,0.0075,0.9785,0.008,3
12523,0.969,0.009,0.012,0.01,1
12524,0.013,0.9585,0.014,0.0145,2
12525,0.0095,0.974,0.0085,0.008,2
12526,0.008,0.9755,0.005,0.0115,2
12527,0.004,0.002,0.004,0.99,4
12528,0.0045,0.005,0.9865,0.004,3
12529,0.019,0.017,0.948,0.016,3
12530,0.008,0.0085,0.005,0.9785,4
12531,0.9775,0.01,0.006,0.0065,1
12532,0.003,0.002,0.003,0.992,4
12533,0.011,0.008,0.973,0.008,3
12534,0.984,0.007,0.0055,0.0035,1
12535,0.0055,0.0025,0.005,0.987,4
12536,0.0185,0.939,0.024,0.0185,2
12537,0.003,0.0035,0.002,0.9915,4
12538,0.0045,0.002,0.0025,0.991,4
12539,0.0065,0.0075,0.978,0.008,3
12540,0.972,0.01,0.012,0.006,1
12541,0.012,0.968,0.0115,0.0085,2
12542,0.006,0.005,0.984,0.005,3
12543,0.9725,0.009,0.0085,0.01,1
12544,0.983,0.0035,0.007,0.0065,1
12545,0.994,0.0035,5e-04,0.002,1
12546,0.9895,0.0025,0.0055,0.0025,1
12547,0.9925,0.002,0.0035,0.002,1
12548,0.0055,0.9805,0.006,0.008,2
12549,0.963,0.012,0.012,0.013,1
12550,0.9905,0.0025,0.003,0.004,1
12551,0.0045,0.9895,5e-04,0.0055,2
12552,0.0015,0.9935,0.0025,0.0025,2
12553,0.992,0.003,0.0015,0.0035,1
12554,0.0015,0.9925,0.0025,0.0035,2
12555,0.002,0.003,0.9915,0.0035,3
12556,0.0035,0.0015,0.989,0.006,3
12557,0.0035,0.0025,0.9915,0.0025,3
12558,0.0065,0.9725,0.014,0.007,2
12559,0.004,0.002,0.9895,0.0045,3
12560,0.005,0.0045,0.0045,0.986,4
12561,0.0085,0.9735,0.0065,0.0115,2
12562,0.0025,0.9875,0.0055,0.0045,2
12563,0.007,0.012,0.9735,0.0075,3
12564,0.005,0.005,0.005,0.985,4
12565,0.001,0.0055,0.005,0.9885,4
12566,0.0045,0.003,0.0035,0.989,4
12567,0.0055,0.984,0.0035,0.007,2
12568,0.0115,0.0125,0.007,0.969,4
12569,0.948,0.0155,0.019,0.0175,1
12570,5e-04,0.002,0.9935,0.004,3
12571,5e-04,0.9945,0.0015,0.0035,2
12572,0.0065,0.0095,0.008,0.976,4
12573,0.0045,0.991,0.002,0.0025,2
12574,0.0115,0.015,0.96,0.0135,3
12575,0.003,0.0075,0.006,0.9835,4
12576,0.006,0.0075,0.0065,0.98,4
12577,0.0025,0.0035,0.989,0.005,3
12578,0.0055,0.008,0.9785,0.008,3
12579,0.0055,0.9845,0.0045,0.0055,2
12580,0.956,0.0135,0.0155,0.015,1
12581,0.005,0.987,0.0045,0.0035,2
12582,0.984,0.0025,0.005,0.0085,1
12583,0.0025,0.9925,0.001,0.004,2
12584,0.0035,0.003,0.9875,0.006,3
12585,0.9845,0.003,0.0065,0.006,1
12586,0.0045,0.002,0.9875,0.006,3
12587,0.01,0.969,0.0125,0.0085,2
12588,0.0035,0.0025,0.001,0.993,4
12589,0.983,0.003,0.0065,0.0075,1
12590,0.002,0.9935,0.0015,0.003,2
12591,0.007,0.007,0.9695,0.0165,3
12592,0.0015,0.99,0.003,0.0055,2
12593,0.9815,0.008,0.0035,0.007,1
12594,0.004,0.007,0.002,0.987,4
12595,0.006,0.9905,0.0015,0.002,2
12596,0.001,0.993,0.003,0.003,2
12597,0.003,0.0015,0.001,0.9945,4
12598,0.0105,0.0095,0.0145,0.9655,4
12599,0.9865,0.006,0.003,0.0045,1
12600,0.005,0.985,0.0055,0.0045,2
12601,0.006,0.983,0.0075,0.0035,2
12602,0.979,0.009,0.0055,0.0065,1
12603,0,0.9915,0.007,0.0015,2
12604,0.007,0.0055,0.982,0.0055,3
12605,0.0055,0.983,0.007,0.0045,2
12606,0.0095,0.003,0.9835,0.004,3
12607,0.0025,0.005,0.9905,0.002,3
12608,0.007,0.004,0.9845,0.0045,3
12609,0.0085,0.9795,0.0075,0.0045,2
12610,0.98,0.0055,0.01,0.0045,1
12611,0.0045,0.0015,0.9915,0.0025,3
12612,0.0115,0.976,0.0045,0.008,2
12613,0.01,0.005,0.9785,0.0065,3
12614,0.9825,0.007,0.003,0.0075,1
12615,0.0035,0.9895,0.0035,0.0035,2
12616,0.008,0.9705,0.0115,0.01,2
12617,0.0085,0.9845,0.0035,0.0035,2
12618,0.006,0.0015,0.99,0.0025,3
12619,0.97,0.0095,0.0055,0.015,1
12620,0.003,0.99,0.0045,0.0025,2
12621,0.012,0.956,0.0215,0.0105,2
12622,0.989,0.003,0.002,0.006,1
12623,0.0045,0.001,0.991,0.0035,3
12624,0.987,0.0045,0.0055,0.003,1
12625,0.003,0.0045,0.9885,0.004,3
12626,0.0065,0.0045,0.005,0.984,4
12627,0.0095,0.9635,0.0135,0.0135,2
12628,0.0025,0.991,0.004,0.0025,2
12629,0.002,0.001,0.9945,0.0025,3
12630,0.005,0.003,0.003,0.989,4
12631,0.0185,0.015,0.954,0.0125,3
12632,0.986,0.006,0.0045,0.0035,1
12633,0.004,0.99,0.002,0.004,2
12634,0.0035,0.0035,0.9905,0.0025,3
12635,0.002,0.001,0.994,0.003,3
12636,0.961,0.0165,0.0135,0.009,1
12637,0.004,0.0045,0.986,0.0055,3
12638,0.004,0.99,0.0035,0.0025,2
12639,0.9825,0.0055,0.007,0.005,1
12640,0.008,0.008,0.9785,0.0055,3
12641,0.004,0.988,0.005,0.003,2
12642,0.0125,0.9615,0.013,0.013,2
12643,0.986,0.006,0.0045,0.0035,1
12644,0.0015,0.0025,0.9925,0.0035,3
12645,0.0065,0.005,0.9855,0.003,3
12646,0.9835,0.0045,0.008,0.004,1
12647,0.0055,0.0085,0.978,0.008,3
12648,0.006,0.007,0.981,0.006,3
12649,0.0025,0.984,0.008,0.0055,2
12650,0.005,0.003,0.004,0.988,4
12651,0.9785,0.005,0.007,0.0095,1
12652,0.9865,0.003,0.005,0.0055,1
12653,0.0065,0.008,0.9725,0.013,3
12654,0.007,0.0035,0.9895,0,3
12655,0.9825,0.009,0.004,0.0045,1
12656,0.9825,0.009,0.004,0.0045,1
12657,0.003,0.993,0.0015,0.0025,2
12658,0.988,0.0025,0.005,0.0045,1
12659,0.0035,0.002,0.002,0.9925,4
12660,0.9885,0.004,0.003,0.0045,1
12661,0.003,0.004,0.0035,0.9895,4
12662,0.0025,0.002,0.002,0.9935,4
12663,0.001,0.0045,0.002,0.9925,4
12664,0.0015,0.001,0.001,0.9965,4
12665,0.9725,0.007,0.012,0.0085,1
12666,0.0045,0.9865,0.003,0.006,2
12667,0.9885,0.0035,0.003,0.005,1
12668,0.0025,0.0055,0.985,0.007,3
12669,0.0015,0.003,0.001,0.9945,4
12670,0.001,0.002,0.001,0.996,4
12671,0.001,0.0015,0.0035,0.994,4
12672,0.0055,0.009,0.977,0.0085,3
12673,0.002,0.002,0.004,0.992,4
12674,0.0075,0.0085,0.977,0.007,3
12675,0.0075,0.0105,0.971,0.011,3
12676,0.006,0.984,0.006,0.004,2
12677,0.005,0.9835,0.008,0.0035,2
12678,0.923,0.0255,0.03,0.0215,1
12679,0.9265,0.025,0.027,0.0215,1
12680,0.0045,0.0065,0.985,0.004,3
12681,0.0045,0.9815,0.0075,0.0065,2
12682,0.003,0.0055,0.9855,0.006,3
12683,0.0075,0.983,0.0055,0.004,2
12684,0.0055,0.982,0.0035,0.009,2
12685,0.023,0.952,0.017,0.008,2
12686,0.0045,0.986,0.0045,0.005,2
12687,0.0065,0.982,0.0065,0.005,2
12688,0.0085,0.973,0.011,0.0075,2
12689,0.0055,0.9795,0.011,0.004,2
12690,0.973,0.0085,0.0085,0.01,1
12691,0.006,0.0055,0.9795,0.009,3
12692,0.0055,0.0065,0.983,0.005,3
12693,0.9815,0.009,0.005,0.0045,1
12694,0.0055,0.991,0.001,0.0025,2
12695,0.9835,0.004,0.0065,0.006,1
12696,0.003,0.992,0.0015,0.0035,2
12697,0.003,0.0015,0.0045,0.991,4
12698,0.006,0.0095,0.005,0.9795,4
12699,0.0025,0.9915,0.0025,0.0035,2
12700,0.004,0.0055,0.006,0.9845,4
12701,0.9805,0.0065,0.0045,0.0085,1
12702,0.0015,0.001,0.001,0.9965,4
12703,0.0045,0.012,0.004,0.9795,4
12704,0.0035,0.9915,0.0025,0.0025,2
12705,0.0045,0.993,0.002,5e-04,2
12706,0.001,0.9965,0.001,0.0015,2
12707,0.0025,0.9945,0.001,0.002,2
12708,0.006,0.009,0.0035,0.9815,4
12709,0.005,0.0055,0.003,0.9865,4
12710,0.0015,5e-04,0.002,0.996,4
12711,0.002,0.0025,0.003,0.9925,4
12712,0.982,0.007,0.005,0.006,1
12713,0.0015,0.99,0.007,0.0015,2
12714,0.019,0.0055,0.0145,0.961,4
12715,0.004,0.0055,0.0045,0.986,4
12716,0.0145,0.015,0.955,0.0155,3
12717,0.994,5e-04,0.002,0.0035,1
12718,0.005,0.0035,0.0025,0.989,4
12719,0.977,0.01,0.0055,0.0075,1
12720,0.001,0.002,5e-04,0.9965,4
12721,0.002,5e-04,0.003,0.9945,4
12722,0.01,0.0115,0.0205,0.958,4
12723,0.007,0.002,0.0035,0.9875,4
12724,0.9925,0.002,0.0035,0.002,1
12725,0.0015,0.992,0.004,0.0025,2
12726,0.0015,0.0015,5e-04,0.9965,4
12727,0.006,0.004,0.004,0.986,4
12728,0.0055,0.0025,0.002,0.99,4
12729,0.006,0.0045,0.002,0.9875,4
12730,0.003,0.003,0.001,0.993,4
12731,0.0075,0.003,0.0025,0.987,4
12732,0.003,0.0045,0.003,0.9895,4
12733,0.002,0.006,0.0065,0.9855,4
12734,0.003,0.99,0.005,0.002,2
12735,0.002,0.005,0.003,0.99,4
12736,0.993,0.002,0.0025,0.0025,1
12737,0.9745,0.0115,0.0065,0.0075,1
12738,0.9855,0.004,0.006,0.0045,1
12739,0.0035,0.0035,0.0045,0.9885,4
12740,0.008,0.012,0.007,0.973,4
12741,0.9915,0.002,0.0025,0.004,1
12742,0.0065,0.986,0.005,0.0025,2
12743,0.9895,0.003,0.004,0.0035,1
12744,0.015,0.965,0.0085,0.0115,2
12745,0.9895,0.002,0.004,0.0045,1
12746,0.9825,0.0055,0.0095,0.0025,1
12747,0.004,0.005,0.9845,0.0065,3
12748,0.004,0.991,0.0015,0.0035,2
12749,0.0075,0.0055,0.0025,0.9845,4
12750,0.005,0.0055,0.985,0.0045,3
12751,0.0055,0.0045,0.0045,0.9855,4
12752,0.008,0.004,0.0045,0.9835,4
12753,0.0035,0.006,0.005,0.9855,4
12754,0.0045,0.9855,0.005,0.005,2
12755,5e-04,0.0025,0.9945,0.0025,3
12756,0.004,0.0035,0.989,0.0035,3
12757,0.9855,0.005,0.0045,0.005,1
12758,0.992,0.0015,0.0015,0.005,1
12759,0.008,0.011,0.009,0.972,4
12760,0.0055,0.984,0.004,0.0065,2
12761,0.002,0.0025,0.993,0.0025,3
12762,0.0035,0.003,0.003,0.9905,4
12763,0.99,5e-04,0.005,0.0045,1
12764,0.01,0.0095,0.009,0.9715,4
12765,0.006,0.0035,0.0055,0.985,4
12766,0.006,0.0055,0.0025,0.986,4
12767,0.0075,0.004,0.004,0.9845,4
12768,0.002,0.988,0.0035,0.0065,2
12769,0.014,0.0175,0.013,0.9555,4
12770,0.0035,0.99,0.003,0.0035,2
12771,0.01,0.0055,0.006,0.9785,4
12772,0.98,0.005,0.005,0.01,1
12773,0.991,0.0025,0.0025,0.004,1
12774,0.0075,0.0095,0.0045,0.9785,4
12775,0.003,0.993,0.001,0.003,2
12776,0.002,0.003,0.0055,0.9895,4
12777,0.9885,0.0035,0.0025,0.0055,1
12778,0.002,0.0015,0.99,0.0065,3
12779,0.003,0.001,0.0015,0.9945,4
12780,0.016,0.0185,0.013,0.9525,4
12781,0.0095,0.001,0.0025,0.987,4
12782,5e-04,0.002,0.0025,0.995,4
12783,0.004,0.0045,0.0045,0.987,4
12784,0.003,0.0015,5e-04,0.995,4
12785,0.002,0.9935,0.0025,0.002,2
12786,0.0025,0.0045,0,0.993,4
12787,0.9785,0.006,0.008,0.0075,1
12788,0.981,0.0055,0.0075,0.006,1
12789,0.008,0.9705,0.014,0.0075,2
12790,0.005,0.0035,0.0055,0.986,4
12791,0.0035,0.0025,0.0035,0.9905,4
12792,0.0145,0.956,0.0125,0.017,2
12793,0.0025,0.002,0.004,0.9915,4
12794,0.0055,0.009,0.003,0.9825,4
12795,0.0055,0.003,0.003,0.9885,4
12796,0.0025,0.0045,0.0035,0.9895,4
12797,0.0025,0.0055,0.979,0.013,3
12798,0.0065,0.0025,0.0055,0.9855,4
12799,0.006,0.985,0.0035,0.0055,2
12800,0.0085,0.0045,0.0045,0.9825,4
12801,0.98,0.0045,0.0045,0.011,1
12802,0.0045,0.005,0.0035,0.987,4
12803,0.006,0.0015,0.002,0.9905,4
12804,0.0035,0.005,0.004,0.9875,4
12805,0.0035,0.002,0.004,0.9905,4
12806,0.0075,0.003,0.0035,0.986,4
12807,0.001,0.0025,0.0025,0.994,4
12808,0.002,0.0025,0.002,0.9935,4
12809,0.0015,0.0015,0.9945,0.0025,3
12810,0.0015,0.003,0.001,0.9945,4
12811,0.0015,0.004,0.0045,0.99,4
12812,0.0055,0.006,0.004,0.9845,4
12813,0.003,0.0015,0.99,0.0055,3
12814,0.0045,0.0055,0.007,0.983,4
12815,0.0045,0.0055,0.0035,0.9865,4
12816,0.0015,0.002,0.0015,0.995,4
12817,0.001,0.0025,0.992,0.0045,3
12818,0.008,0.005,0.0025,0.9845,4
12819,0.0035,0.0025,0.011,0.983,4
12820,0.0045,0.004,0.0065,0.985,4
12821,0.0035,0.0015,0.9905,0.0045,3
12822,0.0015,0.005,0.0045,0.989,4
12823,0.0065,0.0035,0.0025,0.9875,4
12824,0.973,0.0065,0.009,0.0115,1
12825,0.011,0.0095,0.014,0.9655,4
12826,0.0065,0.004,0.9825,0.007,3
12827,0.002,0.0025,0.9925,0.003,3
